uid,TARGET
HOF36832887,0.11615541922290389
USE35030182,0.11615541922290389
XSJ74325729,0.0943099035243158
GFY46751854,0.03337354242058706
IGH71178410,0.0943099035243158
MOQ02426229,0.11615541922290389
EOL06141652,0.11732921651871864
ZTU32503589,0.11615541922290389
UHJ95927712,0.0943099035243158
AKV33656427,0.11615541922290389
KRI22141661,0.11615541922290389
VRI12867289,0.14243759177679882
TJO59742232,0.07303370786516854
CYP32883369,0.11732921651871864
OSW10084339,0.06627620221948213
DFD92184785,0.17142857142857143
YYK58014797,0.056795444051100506
XQW43448249,0.06627620221948213
SQK85235347,0.23333333333333334
RMP03064155,0.11732921651871864
UCC38853235,0.0943099035243158
UJI35563801,0.0943099035243158
GSR78687464,0.11732921651871864
SVS45830177,0.11732921651871864
LNO34104890,0.01669449081803005
KPY22945942,0.14243759177679882
ISB48564924,0.0943099035243158
KKU44353988,0.11615541922290389
HPX23423347,0.04010386612810156
CJG08081315,0.07894736842105263
FLQ48782399,0.11615541922290389
QVI53420297,0.11732921651871864
TAX67937856,0.0943099035243158
PDQ10140548,0.11615541922290389
WVE54859410,0.11615541922290389
MGU99809475,0.0943099035243158
GCQ31597300,0.10792580101180438
AIG23965261,0.11615541922290389
BKG52059413,0.09798471160528145
GVC28415224,0.17142857142857143
YGE04327811,0.11732921651871864
LEB64562666,0.1436950146627566
KEC07757472,0.0943099035243158
TIR02369950,0.2028985507246377
OVB07541415,0.11732921651871864
PBH97257542,0.10792580101180438
PMV30718245,0.0943099035243158
YOJ50765487,0.0875
RLA10901667,0.16406250000000003
MKT65195142,0.07303370786516854
OCC91218775,0.11732921651871864
ELQ82400057,0.11732921651871864
SMD37624653,0.14243759177679882
KKB78210785,0.11615541922290389
FZP34526674,0.11732921651871864
HUJ94030542,0.06627620221948213
WAJ35745072,0.07303370786516854
TYJ17576540,0.11732921651871864
ACB91558938,0.11615541922290389
MCL57240935,0.01669449081803005
OCN99210944,0.0943099035243158
YHT39967686,0.0943099035243158
UMM23368024,0.013605442176870748
EGQ32117283,0.09798471160528145
UKX67341601,0.2028985507246377
JCG74848839,0.11732921651871864
CAC67663200,0.11615541922290389
AHC14736261,0.0943099035243158
LRO59338063,0.06627620221948213
CJF96009681,0.056795444051100506
MCI33107174,0.11732921651871864
YMQ99775504,0.11732921651871864
ATL16773049,0.10792580101180438
IQB90162961,0.11732921651871864
CVV65239420,0.0943099035243158
XVS72570719,0.0943099035243158
QCB94785621,0.0943099035243158
VYG15764435,0.09798471160528145
WEX14056532,0.11732921651871864
KGN13407863,0.11732921651871864
JEV05842840,0.17142857142857143
HXF28871757,0.10792580101180438
QQG95482706,0.0943099035243158
HZP36385856,0.11732921651871864
ZQF19426691,0.09798471160528145
FGL20920751,0.11732921651871864
FEL08241653,0.07303370786516854
DJB60611871,0.14243759177679882
QNU97648363,0.0875
VQR59497567,0.0943099035243158
RGM50470980,0.06627620221948213
NYC01039256,0.02610316967060286
PCU86188835,0.056795444051100506
KQK78397050,0.09798471160528145
KTS94634091,0.14243759177679882
CUZ31090436,0.17142857142857143
HUX15729153,0.11732921651871864
AMJ89667527,0.10792580101180438
YBB97219279,0.06627620221948213
MDF15958297,0.0943099035243158
OJA45661144,0.11732921651871864
CSG65741830,0.11732921651871864
DRH99467613,0.056795444051100506
FPH87866927,0.11615541922290389
HQI34945652,0.17142857142857143
QPQ36725162,0.09238249594813615
OVM43407043,0.06627620221948213
TTJ51839995,0.17142857142857143
GVR58823363,0.06627620221948213
CKI28019492,0.11732921651871864
BKV25899127,0.11732921651871864
WAY45500689,0.11615541922290389
IUQ11715091,0.11615541922290389
ZSS57875569,0.11615541922290389
RZZ61591206,0.11615541922290389
IIK48203308,0.10792580101180438
SQB89560493,0.11732921651871864
RFH34850916,0.11732921651871864
KYM42533670,0.17142857142857143
QDK11777252,0.0943099035243158
KEB94638930,0.17142857142857143
PSU74553446,0.11732921651871864
XZN03822600,0.17142857142857143
SCJ20583558,0.0943099035243158
IIF71915474,0.11732921651871864
DCA10812903,0.11732921651871864
ECQ11098332,0.14243759177679882
ZMV78989788,0.0943099035243158
JAT38053497,0.11732921651871864
CUV73718300,0.09798471160528145
XQK90921403,0.2028985507246377
EBD01469444,0.07303370786516854
BSZ95571237,0.3562874251497006
HDF94770382,0.11732921651871864
RYH62311476,0.11732921651871864
GGM62999700,0.06627620221948213
YRP66618475,0.011090573012939002
TOP67544042,0.0943099035243158
BGP12853218,0.0943099035243158
HRR49924607,0.09798471160528145
TPT16087832,0.09798471160528145
IOF36028745,0.3562874251497006
PPV96541676,0.07303370786516854
GFX82586295,0.0943099035243158
NRM69708104,0.10792580101180438
VUL22352706,0.0943099035243158
RFU59460843,0.11615541922290389
XXF15401575,0.11732921651871864
LUG95672439,0.0943099035243158
ADI10998799,0.0943099035243158
PJB68609705,0.11732921651871864
LGS35504624,0.07303370786516854
PIY16014335,0.056795444051100506
XXW75635801,0.06627620221948213
CSR40640167,0.06627620221948213
JGA56454231,0.0943099035243158
JTY71172831,0.06627620221948213
FDI52195406,0.0943099035243158
HYX86350143,0.17142857142857143
WFB16331106,0.0943099035243158
NNX99927290,0.0943099035243158
LLV07508555,0.14243759177679882
KWE87543992,0.11732921651871864
UHZ99086180,0.0943099035243158
NNA22615827,0.17142857142857143
AAF09759241,0.11732921651871864
SCY90188877,0.14243759177679882
POI00727580,0.06627620221948213
CAV50952640,0.11615541922290389
NQG19194713,0.056795444051100506
MDI89965740,0.11615541922290389
QEU91077828,0.0943099035243158
MIY49463890,0.06627620221948213
PZF53440410,0.12096774193548387
TPA55603859,0.0943099035243158
MRL93920074,0.06627620221948213
BLO30891441,0.0943099035243158
CQC77452383,0.10792580101180438
SQD18465894,0.0943099035243158
COQ89826423,0.11732921651871864
TCJ20917225,0.11732921651871864
ZIS08616764,0.10792580101180438
YUF18289608,0.10792580101180438
BQD72557378,0.038461538461538464
NKO96276852,0.0875
QRC82315615,0.14243759177679882
ETH76718067,0.11615541922290389
THZ31293817,0.0943099035243158
JSE43860110,0.07303370786516854
SKF61302252,0.14243759177679882
ESZ18998277,0.11615541922290389
GSG42108870,0.06627620221948213
HKN73964249,0.0943099035243158
PZD76056940,0.07303370786516854
VOM60749179,0.14243759177679882
BAY54665038,0.06210526315789474
WFK78621392,0.06627620221948213
MJF89019128,0.07303370786516854
LXB63988003,0.06627620221948213
PBP64927883,0.0943099035243158
OVY65198640,0.10792580101180438
AEI79134838,0.0943099035243158
YAY20903048,0.07303370786516854
QRA14829012,0.07303370786516854
THL89394376,0.11732921651871864
SPU90808890,0.17142857142857143
GOG72812647,0.07303370786516854
MMU43266705,0.0943099035243158
HBH01849765,0.10792580101180438
JNN51345813,0.11732921651871864
KKZ55853533,0.06627620221948213
XTS11629217,0.14243759177679882
TUD85399047,0.0943099035243158
WWD47239311,0.11732921651871864
VAW38866654,0.0943099035243158
HDZ10093119,0.09798471160528145
ZRV74116611,0.0943099035243158
LZJ09489777,0.06627620221948213
ZUE24687442,0.17142857142857143
VGC31546301,0.09238249594813615
FWF56296721,0.11732921651871864
JJT62900889,0.0943099035243158
NJL13884180,0.11615541922290389
NQN71182052,0.0943099035243158
GDN44007616,0.09798471160528145
PFJ53221959,0.1436950146627566
SDW37045798,0.11615541922290389
FUY10241922,0.11615541922290389
XJM99953890,0.14243759177679882
TAK82588186,0.056795444051100506
BJI26918029,0.0943099035243158
QEQ38101649,0.10792580101180438
CPQ88267264,0.0943099035243158
TSO47693616,0.09798471160528145
MKS98749371,0.12096774193548387
UTG64352746,0.10792580101180438
YMY75581984,0.10792580101180438
XOG27295758,0.2028985507246377
CKQ28087777,0.11732921651871864
OWY24483293,0.04010386612810156
SCV43218692,0.0943099035243158
LAT68084916,0.11615541922290389
CLY02632721,0.11615541922290389
ZHY08181906,0.14243759177679882
IFV53420368,0.11732921651871864
OLY75697461,0.0943099035243158
CMJ27183020,0.056795444051100506
ZSG52107002,0.11615541922290389
DZM06762226,0.11732921651871864
PCE98901519,0.11615541922290389
KKL24224078,0.11732921651871864
HTF26344502,0.11615541922290389
PRP62013741,0.0943099035243158
NJI02539223,0.0943099035243158
KQK13961077,0.11615541922290389
LJG02212638,0.0943099035243158
LKF71210476,0.10792580101180438
QOL95972914,0.11732921651871864
CIN36020754,0.10792580101180438
ODH33214344,0.04010386612810156
SYL81605110,0.11615541922290389
TBZ80534262,0.11615541922290389
XSS91261835,0.06627620221948213
SOD92371888,0.0943099035243158
BAU50751558,0.056795444051100506
PWQ75172031,0.11732921651871864
TRM94489867,0.038461538461538464
KTM79568348,0.10792580101180438
NOM70963432,0.02610316967060286
INT18921189,0.14243759177679882
CVG04318941,0.11615541922290389
QNZ67795406,0.07303370786516854
OVG73946043,0.11732921651871864
JSE98720496,0.11615541922290389
SBK50482807,0.06627620221948213
LZT37374978,0.07303370786516854
HXU39525388,0.11732921651871864
HRB74190823,0.11732921651871864
JKL50622156,0.10792580101180438
FDY01226025,0.04010386612810156
RJO53321885,0.11615541922290389
LCY50327297,0.14243759177679882
EEU03845326,0.11732921651871864
FXT91246540,0.06627620221948213
WHH41603785,0.11615541922290389
UKP84047493,0.11732921651871864
QIG52832804,0.07303370786516854
HRX28183661,0.0943099035243158
ILE91520809,0.14243759177679882
RWU19329337,0.056795444051100506
RPK74233398,0.06627620221948213
BWN72518467,0.11615541922290389
AWN66277614,0.0943099035243158
GCL78234845,0.07303370786516854
WVM13741320,0.10792580101180438
WGX84247908,0.06210526315789474
YBL57328585,0.10792580101180438
ILK41507650,0.0943099035243158
RTB00591418,0.11615541922290389
MDU66371466,0.056795444051100506
HAT24846112,0.11615541922290389
UKY49347370,0.09798471160528145
DPN34241831,0.17142857142857143
YXO42422836,0.0943099035243158
LCQ51955107,0.11732921651871864
EIF18543292,0.09238249594813615
WLZ87093385,0.056795444051100506
OOZ24817447,0.1436950146627566
PXD12276329,0.11732921651871864
WQV16072681,0.04010386612810156
HII59369063,0.0943099035243158
EUR26546093,0.09798471160528145
GTB40385690,0.10792580101180438
NYF87465489,0.11615541922290389
MPV06979346,0.056795444051100506
CVD46045660,0.2028985507246377
SBD97176402,0.24931880108991822
BPE57951364,0.14243759177679882
JPU40930139,0.0943099035243158
JST10973295,0.10792580101180438
QYX56257319,0.11732921651871864
QWX71343309,0.10792580101180438
LTG23460240,0.11615541922290389
QYD42231904,0.0943099035243158
WJM62370509,0.14243759177679882
JWF31517361,0.11615541922290389
QSP71706932,0.12096774193548387
QYB01823419,0.06627620221948213
CEZ78982369,0.056795444051100506
MWC79625871,0.0943099035243158
WPT43032692,0.0943099035243158
INK24917115,0.11615541922290389
AUU33596514,0.0943099035243158
OTK51422045,0.11615541922290389
VJM19512556,0.06627620221948213
FBI36960294,0.10792580101180438
IIF84945195,0.0943099035243158
IVF16263661,0.11615541922290389
BVN75586153,0.06627620221948213
EJH46780390,0.09238249594813615
LWW60142208,0.17142857142857143
TYV12993256,0.07303370786516854
ZNO03237152,0.09238249594813615
RCV74479558,0.07303370786516854
TGB68948807,0.0943099035243158
EEZ31504871,0.11732921651871864
RAO00376270,0.14243759177679882
NHC44922184,0.06627620221948213
QVI54643206,0.23529411764705882
HVS47401339,0.11615541922290389
XSO74912248,0.09798471160528145
ILU11717083,0.0943099035243158
TVZ62680735,0.14243759177679882
VCR55808082,0.11732921651871864
QGN97184141,0.0943099035243158
QBK66241263,0.1436950146627566
QCT49155007,0.0943099035243158
EFZ73666961,0.0943099035243158
YMF42415479,0.0943099035243158
ERT17481687,0.12751677852348994
URN03830593,0.14243759177679882
XEY80096006,0.0943099035243158
IGR57397131,0.0943099035243158
IUD56203888,0.11732921651871864
AXC57393983,0.11615541922290389
PHA11642135,0.10792580101180438
SDU03365829,0.12751677852348994
OCF31764205,0.10792580101180438
HCG83278961,0.12751677852348994
GXC96397779,0.11732921651871864
AGI28870341,0.10792580101180438
KOZ31347350,0.10792580101180438
GYP98527536,0.0943099035243158
KKO95285086,0.09798471160528145
WVO98696571,0.0943099035243158
EID80152237,0.0943099035243158
QTB88574384,0.09798471160528145
LMY05073544,0.0943099035243158
NQD98166632,0.14243759177679882
XHW42885691,0.01669449081803005
OHB64973600,0.0943099035243158
PWE13538524,0.2841726618705036
GGB18758123,0.0943099035243158
ZEG98437455,0.09798471160528145
TCA39937182,0.14243759177679882
GZJ79409884,0.0943099035243158
ZIJ14004754,0.0875
NCE97822226,0.09798471160528145
DPC53130926,0.11732921651871864
LCO39656697,0.10792580101180438
GAA97947595,0.09798471160528145
VKP00497481,0.0943099035243158
JPF19738845,0.11615541922290389
RBS74333851,0.11615541922290389
DNL28981904,0.11615541922290389
MJR00487067,0.12096774193548387
LIY64122376,0.07303370786516854
DYI94612897,0.06627620221948213
LZI11359439,0.09798471160528145
FUV62965387,0.14243759177679882
DFQ53916970,0.11732921651871864
JDD61106442,0.10792580101180438
ZBP93710603,0.0943099035243158
QRT46922681,0.038461538461538464
GGW56490011,0.11615541922290389
ZHN01077584,0.14243759177679882
BQR34563312,0.07303370786516854
VLX22720363,0.0943099035243158
PAI19815692,0.1436950146627566
LRR14324652,0.14243759177679882
LGD27806716,0.11732921651871864
ZFI07174860,0.11615541922290389
KQE42859533,0.0943099035243158
EUN63472782,0.11615541922290389
LKH61362625,0.11732921651871864
ROY96923124,0.2841726618705036
LIN09566634,0.11732921651871864
ZIZ54058904,0.11732921651871864
JMD11808408,0.14243759177679882
KWF43662591,0.11732921651871864
OFI49183280,0.06627620221948213
WGZ30771082,0.06627620221948213
ZEW50904509,0.11732921651871864
EFF60711047,0.11732921651871864
XTU81349317,0.0943099035243158
SJF21084615,0.17142857142857143
QIF22637999,0.09238249594813615
NZG73560759,0.10792580101180438
PAY48552369,0.1436950146627566
NNG90612239,0.14243759177679882
LMJ70895380,0.14243759177679882
CQC91334324,0.17142857142857143
WZR56863349,0.0943099035243158
KUV97293404,0.11615541922290389
PTO77358084,0.11732921651871864
WRU26230981,0.06627620221948213
BMR66625153,0.10792580101180438
NUM27171403,0.056795444051100506
QRX77532767,0.11732921651871864
CBB62524143,0.0943099035243158
MRM23736658,0.0943099035243158
ZAH44869716,0.11732921651871864
TYR24945762,0.07303370786516854
BWC98369641,0.0943099035243158
BIE34649404,0.0943099035243158
KUG49445469,0.10792580101180438
UDR76514433,0.09798471160528145
IUX09877533,0.11615541922290389
MNU12017531,0.09798471160528145
WGI25982372,0.11732921651871864
CSD73404113,0.0943099035243158
JLP98751505,0.11615541922290389
SNT72554833,0.09238249594813615
VRO09017816,0.0943099035243158
AWU04905206,0.0943099035243158
KYW58358401,0.056795444051100506
FXU46802609,0.06210526315789474
RDA79787538,0.14243759177679882
UHZ43639197,0.0943099035243158
CAQ75342507,0.06627620221948213
CMH65822981,0.11615541922290389
HGC36376200,0.11615541922290389
ISS72758846,0.11615541922290389
EBN38829106,0.09798471160528145
QXP81446876,0.07303370786516854
VJY46067523,0.0943099035243158
ZGJ91771574,0.0943099035243158
KXY11956519,0.17142857142857143
VSN56391563,0.0943099035243158
NSL14249302,0.0943099035243158
VWM13699816,0.056795444051100506
ZGX52078670,0.11732921651871864
UJS19425370,0.0943099035243158
RGJ69785629,0.14243759177679882
XJV03406085,0.07303370786516854
TTV71157881,0.0943099035243158
JYR84781434,0.14243759177679882
VIA63718230,0.0943099035243158
OAZ66087828,0.10792580101180438
UUL07710206,0.23333333333333334
XRH72156261,0.11615541922290389
AGA66107182,0.11615541922290389
OLT39600490,0.11732921651871864
OJB88365745,0.0943099035243158
HPZ63384843,0.0943099035243158
LIC55652004,0.11732921651871864
RYV28446634,0.14243759177679882
STZ26508242,0.0943099035243158
FTP89898164,0.10792580101180438
PBE28871837,0.11732921651871864
XYH16702558,0.06627620221948213
JJB85961233,0.09798471160528145
ECI41068492,0.10792580101180438
TWO33163427,0.11732921651871864
GUV55530554,0.11615541922290389
NWW75224487,0.07303370786516854
TKU36899718,0.0943099035243158
GHK90543386,0.14243759177679882
HKN36186538,0.06627620221948213
MRW22090868,0.07303370786516854
ZVW66296683,0.07303370786516854
OGN85465065,0.07303370786516854
FLO35328529,0.07303370786516854
FJH36696234,0.0943099035243158
FSI97431036,0.11615541922290389
OYF72664503,0.14243759177679882
SLQ90679309,0.0943099035243158
HLI92522642,0.056795444051100506
FVX03569688,0.14243759177679882
STY67337452,0.11615541922290389
VKT29947239,0.11732921651871864
OKA74459825,0.0943099035243158
CFO02107439,0.11615541922290389
QYM89273920,0.06627620221948213
SVW92267994,0.07303370786516854
LHH02308608,0.07303370786516854
RVB47961814,0.11615541922290389
YNP19775634,0.09238249594813615
LCT56837379,0.0943099035243158
FYO79142664,0.07303370786516854
QPT67623583,0.06627620221948213
EON52350143,0.11732921651871864
YYM39013412,0.0943099035243158
QXF18317610,0.10792580101180438
DTK88773095,0.056795444051100506
GGM13430367,0.056795444051100506
MVS18970647,0.0943099035243158
WXZ78618110,0.14243759177679882
PQV86992279,0.11732921651871864
JIS30468701,0.10792580101180438
SFG27517880,0.0943099035243158
HNI01314643,0.07303370786516854
OCS44171414,0.14243759177679882
QIV11331383,0.11615541922290389
RUR47118566,0.14243759177679882
OEB13645277,0.11732921651871864
LJK40988366,0.06627620221948213
HTK75570445,0.11615541922290389
ENH87139115,0.11732921651871864
IDL24210242,0.0943099035243158
XZV38972555,0.11615541922290389
OFW28953266,0.056795444051100506
RAR02132770,0.16406250000000003
DZH25123708,0.11615541922290389
NZK13995902,0.11732921651871864
RVX83480531,0.11732921651871864
UHP40099956,0.17142857142857143
XUJ17026737,0.06627620221948213
QUT94639077,0.1436950146627566
WKC13204308,0.0943099035243158
CVF60204729,0.0943099035243158
HZG96832330,0.06627620221948213
GRK02867689,0.17142857142857143
LIM60644704,0.0943099035243158
UQF01646379,0.11615541922290389
JFJ12842494,0.0943099035243158
YGE63621707,0.14243759177679882
DND05353888,0.0943099035243158
UWV21263247,0.17142857142857143
VWJ97103660,0.24931880108991822
ZFT71626882,0.14243759177679882
WRB13894716,0.11732921651871864
PDX13284325,0.0943099035243158
ZOO09289941,0.10792580101180438
CTY80182258,0.11615541922290389
IQR65670260,0.0943099035243158
LCB24570309,0.0943099035243158
DNF51462221,0.06627620221948213
MKK88373401,0.06627620221948213
FKB05143214,0.09798471160528145
OSL39794083,0.07303370786516854
IPK85133133,0.0943099035243158
THC94696084,0.06627620221948213
WME81154175,0.14243759177679882
PQJ16404526,0.0943099035243158
LUO89675053,0.06627620221948213
DKV11657349,0.06210526315789474
FJY75997856,0.09798471160528145
SFP25638453,0.14243759177679882
UUM11739341,0.04010386612810156
LHE78037478,0.17142857142857143
YLK75595297,0.14243759177679882
WYH94873182,0.07303370786516854
LFS88889075,0.10792580101180438
FZW76958433,0.06627620221948213
CXT15653396,0.06627620221948213
LUI68504757,0.14243759177679882
YOG54334758,0.0943099035243158
BVY46994455,0.06627620221948213
VEH83002785,0.11615541922290389
YJO02535359,0.11615541922290389
PYC87444471,0.16406250000000003
EPQ99237404,0.09798471160528145
HNX35256939,0.11732921651871864
RDM59082825,0.07303370786516854
ZRC53502660,0.10792580101180438
ZKK26498696,0.07303370786516854
XGO93764796,0.07303370786516854
BJA46583923,0.09798471160528145
BGL19065530,0.0943099035243158
JKW03417942,0.0943099035243158
QGW22387280,0.06627620221948213
HHB68604028,0.0943099035243158
PMY60032290,0.0943099035243158
QCU95063678,0.1436950146627566
WYC59679959,0.0943099035243158
WUR30786582,0.11732921651871864
AHY56369230,0.0943099035243158
SLI08368151,0.09798471160528145
XCZ47318656,0.11615541922290389
DLJ72868068,0.11732921651871864
WLQ24737310,0.14243759177679882
THQ40098562,0.06627620221948213
GCJ10935242,0.09798471160528145
ROI72442531,0.09798471160528145
UBI08074720,0.0943099035243158
MKW32715929,0.10792580101180438
QAV06626719,0.11732921651871864
XTM14760258,0.11615541922290389
GSN76444980,0.11732921651871864
MXG29151264,0.12751677852348994
OIC91214172,0.0943099035243158
GFK99378294,0.0943099035243158
NLV12662622,0.056795444051100506
GYS53158060,0.11732921651871864
NOB84909162,0.24931880108991822
OPO06059489,0.056795444051100506
KGI57075865,0.11732921651871864
VUN44959218,0.14243759177679882
YFB88034736,0.05161290322580645
CPV49561472,0.0943099035243158
BAY81061307,0.0943099035243158
DJT72871064,0.11732921651871864
FZQ26374755,0.0943099035243158
ODY59401662,0.07303370786516854
NSE34356922,0.11732921651871864
UZN49158609,0.14243759177679882
QCT73429681,0.056795444051100506
TTD69425398,0.06627620221948213
BHR22182399,0.09798471160528145
DUC99322603,0.17142857142857143
RUE75991667,0.09798471160528145
HIJ06124627,0.0943099035243158
WCQ89518034,0.05161290322580645
QOD87766736,0.0943099035243158
NPA33842096,0.11615541922290389
EMY68369731,0.09798471160528145
MCU02625247,0.0943099035243158
HOD41517833,0.09798471160528145
UGA10333196,0.056795444051100506
BJN62833122,0.0943099035243158
JSV00717821,0.09798471160528145
BOQ11092367,0.11732921651871864
GKT22806195,0.09238249594813615
FEC61831011,0.11615541922290389
IOC82062136,0.11615541922290389
JAE10338607,0.06627620221948213
RIQ64809958,0.11732921651871864
FFY93165602,0.056795444051100506
PFH71571091,0.06627620221948213
ACS49559468,0.14243759177679882
WMP91533998,0.11615541922290389
YBE49572148,0.1436950146627566
FNI41289606,0.11615541922290389
MHS07985722,0.0943099035243158
PJR15569167,0.07303370786516854
ERC63693205,0.0943099035243158
XVQ90757331,0.05161290322580645
DTS74514761,0.11615541922290389
EDL95943196,0.11732921651871864
AEB96869536,0.10792580101180438
IPD05875467,0.11732921651871864
EAH32855022,0.013605442176870748
KOQ90853804,0.14243759177679882
ZHL41139294,0.11732921651871864
DPF03677240,0.07303370786516854
NAM58330809,0.12751677852348994
FQD87952425,0.14243759177679882
UIX60580574,0.0943099035243158
OQJ77640066,0.14243759177679882
QWJ92317664,0.23333333333333334
LZK58741319,0.11732921651871864
GKN61771311,0.056795444051100506
NPK17929454,0.11615541922290389
RNT43085602,0.056795444051100506
NQI72159506,0.11615541922290389
WSE31826853,0.11732921651871864
ODD10119565,0.09798471160528145
DVA95214172,0.11615541922290389
TAU61275993,0.09798471160528145
WZG97765690,0.11732921651871864
TSA17014554,0.056795444051100506
FZM55187216,0.09238249594813615
LDL83000206,0.10792580101180438
LIV59309390,0.06627620221948213
JEU18569429,0.11615541922290389
HOP81506283,0.056795444051100506
UKO45066739,0.11615541922290389
ADE41322417,0.056795444051100506
DXV28957013,0.0943099035243158
MTE57433582,0.11732921651871864
PQI82072719,0.17142857142857143
NAI95277270,0.03337354242058706
EZB29567791,0.056795444051100506
IAJ91578549,0.11615541922290389
RAD37787974,0.17142857142857143
PYE64725049,0.09798471160528145
XVV80520424,0.10792580101180438
FPV96579363,0.0943099035243158
MPR81008187,0.11732921651871864
DMB74380292,0.0943099035243158
ZDG37723820,0.056795444051100506
VBV75444090,0.03337354242058706
ANU62448670,0.056795444051100506
HJF25871173,0.06627620221948213
ZQN83461176,0.09238249594813615
QKI20668673,0.09798471160528145
TVY03951212,0.14243759177679882
NYH42058643,0.11615541922290389
KMP21729016,0.11732921651871864
AAG06468990,0.0943099035243158
ARN70296021,0.14243759177679882
PRP29032674,0.14243759177679882
NFL39867773,0.11615541922290389
CNQ14750015,0.11615541922290389
OEM58779331,0.056795444051100506
RYD85375361,0.11615541922290389
NLC11909238,0.06627620221948213
ROO24727674,0.07303370786516854
YQP35984935,0.09798471160528145
ZCF53526853,0.06627620221948213
HIJ41587675,0.0943099035243158
ZSK10229122,0.056795444051100506
ZJI98949480,0.11615541922290389
BFC12587394,0.056795444051100506
QBA07536179,0.10792580101180438
PCP09695811,0.0943099035243158
GMZ33126048,0.038461538461538464
XJL60990737,0.0943099035243158
KCX63327598,0.0943099035243158
QNK53799748,0.09798471160528145
DTQ04283089,0.11615541922290389
YGJ09598116,0.11615541922290389
EMC43608243,0.07303370786516854
ZCG77343255,0.09798471160528145
GSN49533835,0.06210526315789474
SUH02661602,0.0943099035243158
OWR85802926,0.0943099035243158
QJF48019765,0.0943099035243158
MYQ07679484,0.14243759177679882
XDG46908203,0.10792580101180438
WTU05147039,0.11615541922290389
FZT03907396,0.0943099035243158
TJN50801797,0.09238249594813615
QNN18125430,0.11615541922290389
PPZ24843301,0.0943099035243158
CQN98982105,0.11615541922290389
NKG37945986,0.0943099035243158
JOV41050433,0.0943099035243158
GJB95404743,0.0943099035243158
SBQ32393312,0.056795444051100506
XRT23888280,0.056795444051100506
LSF97653294,0.11615541922290389
JIG74850159,0.2594594594594595
CSI09378171,0.0943099035243158
MEJ95245966,0.09798471160528145
OFP56361668,0.0943099035243158
OYP80129688,0.14243759177679882
YQS14300279,0.11732921651871864
DST11029468,0.056795444051100506
NTR11493012,0.09798471160528145
CZL44843495,0.06627620221948213
KXU99334425,0.10792580101180438
VUP26942343,0.07303370786516854
CVH70915168,0.0943099035243158
LCW67047628,0.0943099035243158
IAC07452615,0.11615541922290389
PNV90730302,0.0943099035243158
XLM68896447,0.07303370786516854
ZGZ58493266,0.11732921651871864
DLS41543283,0.06627620221948213
XDA87194017,0.06627620221948213
GGW78557802,0.056795444051100506
PTZ14448319,0.10792580101180438
WJR97603489,0.11732921651871864
CTJ68265740,0.0943099035243158
JQP69148260,0.0943099035243158
IKK89215040,0.11732921651871864
AWI60165965,0.11732921651871864
UWY41612174,0.056795444051100506
AYE98579334,0.14243759177679882
PTV83800919,0.11732921651871864
KUR86432828,0.0943099035243158
OLO53201722,0.07303370786516854
XBV79962911,0.11732921651871864
LOH00594220,0.11732921651871864
DMY21658021,0.11732921651871864
KTC77125529,0.11615541922290389
JWK47535540,0.11732921651871864
VVP09890046,0.11732921651871864
XIK82526984,0.0943099035243158
CZL80515104,0.11615541922290389
DBH25391954,0.0943099035243158
ZIF72481034,0.11732921651871864
MQZ97273036,0.06627620221948213
